0.02 0.47 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.02 0.14 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.9209 	
0.02 0.47 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.02 0.2 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.93952 	
0.02 0.47 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.02 0.26 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.95814 	
0.02 0.47 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.02 0.32 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.97676 	
0.02 0.47 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.02 0.38 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.99538 	
0.02 0.47 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.38 0.26 0.02 0.44 0.5 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 3.01401 	
0.02 0.47 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.26 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.08 0.5 0.02 0.08 	0.02 3.33057 	
0.02 0.47 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.08 0.5 0.02 0.08 	0.02 3.34919 	
0.02 0.47 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.14 0.5 0.02 0.08 	0.02 3.36781 	
0.02 0.47 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.2 0.5 0.02 0.08 	0.02 3.38643 	
0.02 0.47 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.5 0.38 0.32 0.26 0.44 0.5 0.02 0.02 0.14 0.44 0.08 0.5 0.02 0.44 0.26 0.5 0.02 0.08 	0.02 3.40505 	
