0.45 0 0 0 0.4 0 0 0.4 0.5 0.4 0 0.4 0.5 0 0.4 0 0.3 0 0.4 0.5 0.2 0.5 0.5 0.5 0.2 0 0 0 0.3 0.2 	0.45 2.98184 	
0.5 0 0 0 0.4 0 0 0.4 0.5 0.3 0 0.4 0.5 0 0.4 0 0.3 0 0.4 0.5 0.2 0.5 0.5 0.5 0.2 0 0 0 0.3 0.2 	0.5 2.93438 	
0.55 0 0 0 0.4 0 0 0.4 0.5 0.3 0 0.4 0.5 0 0.4 0 0.3 0 0.4 0.5 0.2 0.5 0.5 0.5 0.2 0 0 0 0.3 0.2 	0.55 2.91698 	
0.6 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.6 0.681871 	
0.6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.6 0.64 	
0.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.65 0.621252 	
0.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.65 0.621252 	
0.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.65 0.5775 	
0.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.65 0.5775 	
0.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.7 0.555784 	
0.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.7 0.51 	
0.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.7 0.51 	
0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.75 0.485466 	
0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.75 0.4375 	
0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.8 0.410299 	
0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.8 0.36 	
0.85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.85 0.2775 	
0.85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.85 0.2775 	
0.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.9 0.19 	
0.95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.95 0.0975 	
0.95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.95 0.0975 	
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	1 4e-08 	
