0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.5 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.5 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.55 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.6 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.65 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.7 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.75 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.8 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.85 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0 0.9 0.55 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0.1 0.5 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0.2 0.5 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0 0.3 0.5 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0.1 0.3 0.5 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0.2 0.3 0.5 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0.3 0.3 0.5 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.5 0.35 0.3 0.5 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.55 0.1 0.3 0.5 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.55 0.2 0.3 0.5 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.55 0.35 0.3 0.5 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
0.45 0.5 0.5 0.5 0.5 0 0.4 0.5 0.5 0.5 0.6 0.1 0.3 0.5 0.5 0.5 0 0 0.4 0.4 0.5 0.8 0.65 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	33333 33333 	
